PlayerName,CourseName,LayoutName,Date,Total,+/-,Hole1,Hole2,Hole3,Hole4,Hole5,Hole6,Hole7,Hole8,Hole9,Hole10,Hole11,Hole12,Hole13,Hole14,Hole15,Hole16,Hole17,Hole18,Hole19,Hole20,Hole21,Hole22,Hole23,Hole24
Kimmo,Simonkenttä,Main,2020-09-28 18:18,32,2,3,4,3,3,3,4,3,4,2,3,,,,,,,,,,,,,,
Emma,Simonkenttä,Main,2020-09-28 18:18,34,4,3,3,4,4,3,4,3,4,3,3,,,,,,,,,,,,,,
Saikkis,Simonkenttä,Main,2020-09-28 18:18,29,-1,3,3,3,2,3,4,2,3,3,3,,,,,,,,,,,,,,
Henkka,Simonkenttä,Main,2020-09-28 18:18,28,-2,2,3,3,2,3,3,3,4,2,3,,,,,,,,,,,,,,
Par,Kivikko Frisbeegolf Park,Main,2020-09-23 18:22,56,,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,,,,,,
Kimmo,Kivikko Frisbeegolf Park,Main,2020-09-23 18:22,65,9,3,4,4,3,4,4,5,3,4,4,3,4,3,3,4,4,3,3,,,,,,
Emma,Kivikko Frisbeegolf Park,Main,2020-09-23 18:22,73,17,4,5,4,5,4,5,7,4,4,4,3,4,4,3,3,3,3,4,,,,,,
Par,Sahanmäki DiscGolfPark,Sahanmäki 20 väylää (2020),2020-09-19 16:43,64,,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,4,4,3,3,3,,,,
Kimmo,Sahanmäki DiscGolfPark,Sahanmäki 20 väylää (2020),2020-09-19 16:43,78,14,5,3,2,5,4,5,4,3,3,4,6,4,3,4,3,5,5,3,4,3,,,,
Emma,Sahanmäki DiscGolfPark,Sahanmäki 20 väylää (2020),2020-09-19 16:43,88,24,3,4,4,6,4,4,4,4,4,4,7,5,4,5,3,5,6,4,4,4,,,,
Jouni,Sahanmäki DiscGolfPark,Sahanmäki 20 väylää (2020),2020-09-19 16:43,65,1,3,3,3,4,3,3,3,3,2,4,5,4,2,3,2,4,5,3,3,3,,,,
Par,Kartanonkoski MultiGolfPark,Main,2020-09-18 21:14,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Kimmo,Kartanonkoski MultiGolfPark,Main,2020-09-18 21:14,28,1,4,2,4,3,3,2,3,3,4,,,,,,,,,,,,,,,
Emma,Kartanonkoski MultiGolfPark,Main,2020-09-18 21:14,25,-2,2,2,4,3,2,3,3,3,3,,,,,,,,,,,,,,,
Saikkis,Kartanonkoski MultiGolfPark,Main,2020-09-18 21:14,29,2,4,3,3,3,2,3,3,3,5,,,,,,,,,,,,,,,
Jouni,Kartanonkoski MultiGolfPark,Main,2020-09-18 21:14,24,-3,2,2,4,2,2,3,3,3,3,,,,,,,,,,,,,,,
Henkka,Kartanonkoski MultiGolfPark,Main,2020-09-18 21:14,31,4,3,4,4,3,2,3,3,3,6,,,,,,,,,,,,,,,
Par,Siltamäki,Updated,2020-09-18 18:53,53,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,,,,,
Kimmo,Siltamäki,Updated,2020-09-18 18:53,55,2,4,3,3,2,2,2,3,4,3,3,3,4,4,3,3,3,3,3,,,,,,
Emma,Siltamäki,Updated,2020-09-18 18:53,67,14,4,5,3,4,3,4,4,4,4,3,4,3,4,4,3,5,4,2,,,,,,
Saikkis,Siltamäki,Updated,2020-09-18 18:53,51,-2,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,4,3,2,,,,,,
Jouni,Siltamäki,Updated,2020-09-18 18:53,49,-4,3,4,3,2,2,2,2,4,4,4,2,3,3,2,2,3,2,2,,,,,,
Henkka,Siltamäki,Updated,2020-09-18 18:53,56,3,3,3,2,3,3,2,4,4,4,4,2,3,3,5,3,3,3,2,,,,,,
Par,Malminiitty,Niitty,2020-09-14 19:48,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Kimmo,Malminiitty,Niitty,2020-09-14 19:48,26,-1,2,3,3,2,3,4,3,3,3,,,,,,,,,,,,,,,
Emma,Malminiitty,Niitty,2020-09-14 19:48,29,2,3,2,4,3,3,4,3,4,3,,,,,,,,,,,,,,,
Par,Sahanmäki DiscGolfPark,Sahanmäki 20 väylää (2020),2020-09-12 17:01,63,,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,,,,
Kimmo,Sahanmäki DiscGolfPark,Sahanmäki 20 väylää (2020),2020-09-12 17:01,82,19,3,3,3,8,4,3,3,3,3,4,7,4,2,5,3,6,4,5,6,3,,,,
Emma,Sahanmäki DiscGolfPark,Sahanmäki 20 väylää (2020),2020-09-12 17:01,84,21,4,3,3,6,4,4,4,4,4,5,7,4,4,5,4,4,4,4,4,3,,,,
Par,Grani DiscGolfPark,Main,2020-09-10 20:12,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Kimmo,Grani DiscGolfPark,Main,2020-09-10 20:12,31,4,4,4,3,4,3,3,3,4,3,,,,,,,,,,,,,,,
Emma,Grani DiscGolfPark,Main,2020-09-10 20:12,35,8,3,5,6,5,4,2,3,4,3,,,,,,,,,,,,,,,
Par,Nikkilä DiscGolfPark,Main,2020-09-05 19:10,39,,3,4,3,4,4,3,3,3,3,3,3,3,,,,,,,,,,,,
Kimmo,Nikkilä DiscGolfPark,Main,2020-09-05 19:10,56,17,4,5,5,7,5,5,3,5,5,4,4,4,,,,,,,,,,,,
Emma,Nikkilä DiscGolfPark,Main,2020-09-05 19:10,56,17,4,5,4,6,8,3,5,5,4,4,4,4,,,,,,,,,,,,
Par,Jokipuiston Koulun DiscGolfPark,Main,2020-09-05 18:33,21,,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,
Kimmo,Jokipuiston Koulun DiscGolfPark,Main,2020-09-05 18:33,21,0,2,4,3,3,4,3,2,,,,,,,,,,,,,,,,,
Emma,Jokipuiston Koulun DiscGolfPark,Main,2020-09-05 18:33,24,3,2,4,3,3,3,4,5,,,,,,,,,,,,,,,,,
Par,Keinukallio Discgolf,Main,2020-09-02 16:43,63,,4,3,3,3,4,3,3,3,3,3,4,4,5,4,3,4,3,4,,,,,,
Kimmo,Keinukallio Discgolf,Main,2020-09-02 16:43,96,33,7,4,3,4,9,4,7,4,3,5,5,6,8,5,4,8,4,6,,,,,,
Emma,Keinukallio Discgolf,Main,2020-09-02 16:43,111,48,12,5,5,6,9,5,5,4,4,6,7,7,8,6,4,6,6,6,,,,,,
Saikkis,Keinukallio Discgolf,Main,2020-09-02 16:43,87,24,5,4,4,3,11,3,5,4,5,3,5,5,7,5,4,5,4,5,,,,,,
Jouni,Keinukallio Discgolf,Main,2020-09-02 16:43,86,23,8,3,5,3,6,3,7,5,3,3,6,7,5,4,2,6,3,7,,,,,,
Henkka,Keinukallio Discgolf,Main,2020-09-02 16:43,89,26,6,3,4,5,9,3,7,3,3,5,6,5,7,5,2,6,5,5,,,,,,
Par,Lakisto Frisbeepark,Iisi 9 väylää,2020-09-01 19:37,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Kimmo,Lakisto Frisbeepark,Iisi 9 väylää,2020-09-01 19:37,16,-11,2,2,1,2,1,2,2,2,2,,,,,,,,,,,,,,,
Emma,Lakisto Frisbeepark,Iisi 9 väylää,2020-09-01 19:37,15,-12,2,2,1,2,1,2,1,2,2,,,,,,,,,,,,,,,
Par,Lakisto Frisbeepark,Startti 9 väylää,2020-09-01 19:22,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Kimmo,Lakisto Frisbeepark,Startti 9 väylää,2020-09-01 19:22,19,-8,3,2,2,2,2,3,2,2,1,,,,,,,,,,,,,,,
Emma,Lakisto Frisbeepark,Startti 9 väylää,2020-09-01 19:22,22,-5,2,2,3,2,2,3,2,3,3,,,,,,,,,,,,,,,
Par,Sibbe Disc Golf,Ramirent layout (yellow) 2020,2020-08-29 16:24,59,,3,3,4,3,3,3,3,4,3,4,4,3,3,3,3,3,4,3,,,,,,
Kimmo,Sibbe Disc Golf,Ramirent layout (yellow) 2020,2020-08-29 16:24,64,5,3,3,4,3,3,3,4,5,5,7,4,3,3,3,3,2,4,2,,,,,,
Emma,Sibbe Disc Golf,Ramirent layout (yellow) 2020,2020-08-29 16:24,83,24,3,3,7,4,3,4,4,6,4,9,7,4,4,4,3,5,5,4,,,,,,
Par,Kartanonkoski MultiGolfPark,Main,2020-08-28 19:57,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Kimmo,Kartanonkoski MultiGolfPark,Main,2020-08-28 19:57,23,-4,2,2,3,2,2,3,2,2,5,,,,,,,,,,,,,,,
Emma,Kartanonkoski MultiGolfPark,Main,2020-08-28 19:57,26,-1,2,3,3,3,2,3,3,3,4,,,,,,,,,,,,,,,
Par,Sibbe Disc Golf,Ford Hybrid layout (blue) 2020,2020-08-28 16:26,59,,3,3,4,3,3,5,3,3,4,3,3,3,3,3,3,3,4,3,,,,,,
Kimmo,Sibbe Disc Golf,Ford Hybrid layout (blue) 2020,2020-08-28 16:26,93,34,5,5,8,4,3,13,5,4,6,2,6,5,5,3,6,4,5,4,,,,,,
Emma,Sibbe Disc Golf,Ford Hybrid layout (blue) 2020,2020-08-28 16:26,90,31,5,4,10,3,5,9,5,5,7,2,5,5,3,4,5,3,6,4,,,,,,
Jouni,Sibbe Disc Golf,Ford Hybrid layout (blue) 2020,2020-08-28 16:26,71,12,4,3,7,3,3,9,4,4,5,2,3,4,4,3,3,3,4,3,,,,,,
Par,Hornhattula Frisbeegolf,Main,2020-08-26 19:33,30,,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,
Kimmo,Hornhattula Frisbeegolf,Main,2020-08-26 19:33,33,3,3,3,4,3,4,4,2,3,2,5,,,,,,,,,,,,,,
Emma,Hornhattula Frisbeegolf,Main,2020-08-26 19:33,36,6,3,3,4,4,4,4,3,5,3,3,,,,,,,,,,,,,,
Jouni,Hornhattula Frisbeegolf,Main,2020-08-26 19:33,30,0,4,3,3,3,4,3,2,3,2,3,,,,,,,,,,,,,,
Par,Malminiitty,Niitty,2020-08-25 20:46,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Kimmo,Malminiitty,Niitty,2020-08-25 20:46,26,-1,2,3,3,3,3,4,3,2,3,,,,,,,,,,,,,,,
Emma,Malminiitty,Niitty,2020-08-25 20:46,28,1,2,4,3,2,3,4,3,4,3,,,,,,,,,,,,,,,
Henkka,Malminiitty,Niitty,2020-08-25 20:46,24,-3,2,3,2,3,3,4,2,3,2,,,,,,,,,,,,,,,
Par,Malminiitty,2x Malmari,2020-08-25 18:30,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,
Kimmo,Malminiitty,2x Malmari,2020-08-25 18:30,52,-2,3,2,3,2,3,3,3,3,3,3,2,3,3,4,3,3,3,3,,,,,,
Emma,Malminiitty,2x Malmari,2020-08-25 18:30,63,9,3,3,4,3,4,3,3,3,4,3,2,4,3,5,3,3,5,5,,,,,,
Henkka,Malminiitty,2x Malmari,2020-08-25 18:30,53,-1,2,3,3,2,2,3,4,3,3,3,2,3,3,5,3,2,4,3,,,,,,
Par,Malminiitty,Niitty,2020-08-23 20:00,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Kimmo,Malminiitty,Niitty,2020-08-23 20:00,26,-1,2,3,4,3,3,2,3,3,3,,,,,,,,,,,,,,,
Emma,Malminiitty,Niitty,2020-08-23 20:00,29,2,2,3,3,3,5,3,3,3,4,,,,,,,,,,,,,,,
Par,Malminiitty,Niitty,2020-08-21 20:22,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Kimmo,Malminiitty,Niitty,2020-08-21 20:22,32,5,3,2,3,3,5,3,5,4,4,,,,,,,,,,,,,,,
Emma,Malminiitty,Niitty,2020-08-21 20:22,30,3,3,3,4,3,3,3,3,4,4,,,,,,,,,,,,,,,
Saikkis,Malminiitty,Niitty,2020-08-21 20:22,24,-3,2,2,3,3,3,2,3,3,3,,,,,,,,,,,,,,,
Jouni,Malminiitty,Niitty,2020-08-21 20:22,21,-6,2,2,3,2,3,2,2,2,3,,,,,,,,,,,,,,,
Par,Malminiitty,Niitty,2020-08-21 19:09,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Kimmo,Malminiitty,Niitty,2020-08-21 19:09,26,-1,3,2,3,3,2,4,3,3,3,,,,,,,,,,,,,,,
Emma,Malminiitty,Niitty,2020-08-21 19:09,28,1,2,3,3,2,4,4,3,4,3,,,,,,,,,,,,,,,
Saikkis,Malminiitty,Niitty,2020-08-21 19:09,26,-1,3,3,3,2,2,3,4,3,3,,,,,,,,,,,,,,,
Jouni,Malminiitty,Niitty,2020-08-21 19:09,26,-1,2,3,4,3,3,3,2,3,3,,,,,,,,,,,,,,,
Par,Kartanonkoski MultiGolfPark,Main,2020-08-20 21:56,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Kimmo,Kartanonkoski MultiGolfPark,Main,2020-08-20 21:56,24,-3,3,3,2,3,2,2,3,3,3,,,,,,,,,,,,,,,
Emma,Kartanonkoski MultiGolfPark,Main,2020-08-20 21:56,26,-1,2,3,3,3,3,2,3,3,4,,,,,,,,,,,,,,,
Par,Ford DiscGolfPark,Blue layout 2021,2020-08-19 19:07,59,,4,3,4,3,4,3,3,3,3,3,4,4,3,3,3,3,3,3,,,,,,
Kimmo,Ford DiscGolfPark,Blue layout 2021,2020-08-19 19:07,83,24,7,4,6,4,5,4,5,3,5,4,6,6,4,5,4,4,4,3,,,,,,
Emma,Ford DiscGolfPark,Blue layout 2021,2020-08-19 19:07,95,36,7,5,8,4,6,3,5,4,5,5,6,6,4,5,4,6,6,6,,,,,,
Saikkis,Ford DiscGolfPark,Blue layout 2021,2020-08-19 19:07,70,11,7,3,5,2,4,3,4,4,3,3,5,5,4,5,3,4,4,2,,,,,,
Jouni,Ford DiscGolfPark,Blue layout 2021,2020-08-19 19:07,64,5,5,2,4,3,7,3,3,4,3,3,4,4,4,3,3,3,4,2,,,,,,
Henkka,Ford DiscGolfPark,Blue layout 2021,2020-08-19 19:07,83,24,8,5,6,4,5,3,4,3,5,5,6,5,4,5,4,3,4,4,,,,,,
Par,Malminiitty,2x Malmari,2020-08-18 18:30,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,
Kimmo,Malminiitty,2x Malmari,2020-08-18 18:30,53,-1,2,2,3,3,3,3,4,3,3,3,2,4,3,3,3,3,3,3,,,,,,
Henkka,Malminiitty,2x Malmari,2020-08-18 18:30,49,-5,2,2,2,2,3,3,3,3,4,3,3,3,2,2,3,3,3,3,,,,,,
Par,Äijänpelto Frisbeegolf,Main,2020-08-17 18:37,62,,3,3,4,3,4,3,4,3,3,3,3,4,3,4,5,3,3,4,,,,,,
Kimmo,Äijänpelto Frisbeegolf,Main,2020-08-17 18:37,90,28,4,4,6,4,6,4,6,4,4,5,4,7,3,6,9,4,4,6,,,,,,
Emma,Äijänpelto Frisbeegolf,Main,2020-08-17 18:37,98,36,4,4,6,5,8,5,10,3,3,4,5,7,4,5,9,5,5,6,,,,,,
Jouni,Äijänpelto Frisbeegolf,Main,2020-08-17 18:37,79,17,3,4,5,3,5,3,5,3,3,3,4,6,4,6,10,4,3,5,,,,,,
Par,Malminiitty,2x Malmari,2020-08-14 19:10,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,
Kimmo,Malminiitty,2x Malmari,2020-08-14 19:10,53,-1,3,3,3,2,2,3,3,4,3,3,3,4,3,2,3,3,3,3,,,,,,
Emma,Malminiitty,2x Malmari,2020-08-14 19:10,61,7,3,2,3,3,3,4,3,4,4,3,3,3,3,4,4,3,5,4,,,,,,
Saikkis,Malminiitty,2x Malmari,2020-08-14 19:10,50,-4,3,3,4,2,2,3,3,3,3,2,3,3,2,3,3,3,3,2,,,,,,
Jouni,Malminiitty,2x Malmari,2020-08-14 19:10,49,-5,2,2,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,,,,,,
Henkka,Malminiitty,2x Malmari,2020-08-14 19:10,51,-3,3,3,2,2,4,3,3,4,2,2,3,3,2,4,3,2,3,3,,,,,,
Teemu,Malminiitty,2x Malmari,2020-08-14 19:10,63,9,3,3,3,4,3,4,3,3,3,4,3,3,4,3,4,4,6,3,,,,,,
Saku,Malminiitty,2x Malmari,2020-08-14 19:10,61,7,3,3,3,3,3,3,3,4,3,3,3,4,2,6,4,4,3,4,,,,,,
Juha,Malminiitty,2x Malmari,2020-08-14 19:10,69,15,4,3,4,3,5,4,4,3,4,4,4,4,3,3,4,5,4,4,,,,,,
Par,Puolarmaari,Standard,2020-08-13 19:03,60,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,
Kimmo,Puolarmaari,Standard,2020-08-13 19:03,62,2,4,3,2,4,4,3,3,3,3,2,2,4,2,4,3,3,4,2,3,4,,,,
Emma,Puolarmaari,Standard,2020-08-13 19:03,70,10,4,3,3,4,4,3,3,4,4,3,3,3,4,3,4,3,3,2,5,5,,,,
Jouni,Puolarmaari,Standard,2020-08-13 19:03,53,-7,3,3,3,3,3,3,3,4,3,2,2,3,2,2,3,3,2,2,2,2,,,,
Par,Malminiitty,2x Malmari,2020-08-11 18:30,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,
Kimmo,Malminiitty,2x Malmari,2020-08-11 18:30,53,-1,2,2,3,2,3,3,3,3,3,3,3,3,3,4,5,2,3,3,,,,,,
Henkka,Malminiitty,2x Malmari,2020-08-11 18:30,48,-6,3,2,3,3,2,3,2,4,3,2,3,2,2,2,3,3,3,3,,,,,,
Par,Kaatis,Takatiit 2020,2020-08-10 17:40,83,,3,5,3,4,4,3,5,3,4,2,4,3,5,3,3,4,3,4,3,3,3,3,3,3
Kimmo,Kaatis,Takatiit 2020,2020-08-10 17:40,131,48,5,6,6,5,7,4,10,4,5,3,9,6,8,4,3,7,5,7,3,4,6,5,4,5
Emma,Kaatis,Takatiit 2020,2020-08-10 17:40,135,52,5,9,6,7,7,4,9,6,5,3,7,4,7,4,3,8,4,7,5,5,4,4,7,5
Saikkis,Kaatis,Takatiit 2020,2020-08-10 17:40,114,31,6,7,5,5,5,3,6,4,5,3,7,4,8,3,4,6,4,5,4,3,3,4,6,4
Jouni,Kaatis,Takatiit 2020,2020-08-10 17:40,109,26,6,6,3,5,3,3,7,4,7,3,6,4,6,3,3,6,3,5,4,4,4,5,5,4
Henkka,Kaatis,Takatiit 2020,2020-08-10 17:40,109,26,4,8,4,6,5,3,8,3,5,5,6,4,6,3,3,6,3,5,3,3,4,4,5,3
Par,Malminiitty,Niitty,2020-08-09 18:32,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Kimmo,Malminiitty,Niitty,2020-08-09 18:32,28,1,3,2,3,3,3,3,5,3,3,,,,,,,,,,,,,,,
Jouni,Malminiitty,Niitty,2020-08-09 18:32,23,-4,3,2,2,2,3,3,2,3,3,,,,,,,,,,,,,,,
Par,Malminiitty,Niitty,2020-08-09 17:39,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Kimmo,Malminiitty,Niitty,2020-08-09 17:39,27,0,2,3,3,2,3,3,5,3,3,,,,,,,,,,,,,,,
Emma,Malminiitty,Niitty,2020-08-09 17:39,31,4,2,3,4,3,3,5,4,4,3,,,,,,,,,,,,,,,
Jouni,Malminiitty,Niitty,2020-08-09 17:39,26,-1,2,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Par,Siltamäki,Updated,2020-08-08 19:18,53,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,,,,,
Kimmo,Siltamäki,Updated,2020-08-08 19:18,57,4,3,3,3,2,3,3,3,6,4,3,3,4,3,3,2,3,3,3,,,,,,
Emma,Siltamäki,Updated,2020-08-08 19:18,63,10,5,5,3,3,3,3,3,4,4,3,3,4,4,4,3,3,4,2,,,,,,
Henkka,Siltamäki,Updated,2020-08-08 19:18,56,3,5,4,3,3,2,4,3,3,3,3,3,3,3,2,3,4,3,2,,,,,,
Teemu,Siltamäki,Updated,2020-08-08 19:18,64,11,4,3,4,3,5,2,4,7,4,3,4,3,3,3,3,4,3,2,,,,,,
Par,Kartanonkoski MultiGolfPark,Main,2020-08-06 22:10,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Kimmo,Kartanonkoski MultiGolfPark,Main,2020-08-06 22:10,26,-1,4,3,2,2,2,3,3,3,4,,,,,,,,,,,,,,,
Jouni,Kartanonkoski MultiGolfPark,Main,2020-08-06 22:10,20,-7,2,2,3,2,2,2,2,2,3,,,,,,,,,,,,,,,
Par,Kartanonkoski MultiGolfPark,Main,2020-08-06 21:36,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Kimmo,Kartanonkoski MultiGolfPark,Main,2020-08-06 21:36,28,1,3,3,4,3,2,2,4,3,4,,,,,,,,,,,,,,,
Jouni,Kartanonkoski MultiGolfPark,Main,2020-08-06 21:36,23,-4,3,3,3,3,3,2,2,2,2,,,,,,,,,,,,,,,
Par,Laakspohja Disc Golf Course,Vakio layout,2020-08-06 13:08,61,,4,3,4,3,3,4,3,3,3,3,3,4,3,5,3,3,3,4,,,,,,
Kimmo,Laakspohja Disc Golf Course,Vakio layout,2020-08-06 13:08,80,19,5,3,8,4,3,8,3,2,4,4,4,3,4,7,3,4,4,7,,,,,,
Emma,Laakspohja Disc Golf Course,Vakio layout,2020-08-06 13:08,91,30,6,2,8,4,4,8,5,3,4,4,4,6,6,7,4,4,5,7,,,,,,
Par,Urheilupuisto,Main,2020-08-05 20:17,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Kimmo,Urheilupuisto,Main,2020-08-05 20:17,28,1,3,3,5,2,2,3,3,2,5,,,,,,,,,,,,,,,
Emma,Urheilupuisto,Main,2020-08-05 20:17,31,4,4,4,3,4,2,3,4,4,3,,,,,,,,,,,,,,,
Saikkis,Urheilupuisto,Main,2020-08-05 20:17,24,-3,2,3,3,2,2,3,4,3,2,,,,,,,,,,,,,,,
Henkka,Urheilupuisto,Main,2020-08-05 20:17,20,-7,2,2,2,2,2,2,3,3,2,,,,,,,,,,,,,,,
Par,LC Mariehamn DiscGolfPark,Main,2020-08-05 09:30,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Kimmo,LC Mariehamn DiscGolfPark,Main,2020-08-05 09:30,25,-2,3,2,3,3,3,3,3,3,2,,,,,,,,,,,,,,,
Saikkis,LC Mariehamn DiscGolfPark,Main,2020-08-05 09:30,26,-1,3,3,3,3,3,3,3,2,3,,,,,,,,,,,,,,,
Henkka,LC Mariehamn DiscGolfPark,Main,2020-08-05 09:30,26,-1,3,3,3,3,3,3,2,3,3,,,,,,,,,,,,,,,
Par,LC Mariehamn DiscGolfPark,Main,2020-08-04 23:27,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Kimmo,LC Mariehamn DiscGolfPark,Main,2020-08-04 23:27,30,3,3,3,3,3,3,4,5,3,3,,,,,,,,,,,,,,,
Emma,LC Mariehamn DiscGolfPark,Main,2020-08-04 23:27,31,4,3,3,4,3,4,3,5,2,4,,,,,,,,,,,,,,,
Saikkis,LC Mariehamn DiscGolfPark,Main,2020-08-04 23:27,26,-1,4,2,3,2,3,3,3,3,3,,,,,,,,,,,,,,,
Henkka,LC Mariehamn DiscGolfPark,Main,2020-08-04 23:27,27,0,3,3,3,3,2,4,4,3,2,,,,,,,,,,,,,,,
Par,Soltuna DiscGolfPark,AMA + PRO,2020-08-04 16:00,58,,3,3,3,3,3,3,3,3,3,4,3,3,3,5,4,3,3,3,,,,,,
Kimmo,Soltuna DiscGolfPark,AMA + PRO,2020-08-04 16:00,80,22,4,4,3,5,4,4,5,3,4,6,3,4,4,7,7,5,4,4,,,,,,
Emma,Soltuna DiscGolfPark,AMA + PRO,2020-08-04 16:00,98,40,5,5,5,4,6,5,4,4,6,8,5,5,5,8,8,5,5,5,,,,,,
Saikkis,Soltuna DiscGolfPark,AMA + PRO,2020-08-04 16:00,75,17,3,4,3,5,4,3,4,2,4,7,4,5,4,6,7,3,4,3,,,,,,
Henkka,Soltuna DiscGolfPark,AMA + PRO,2020-08-04 16:00,70,12,3,3,2,4,4,5,3,3,3,6,4,4,3,5,7,4,4,3,,,,,,
Par,Stallhagen DiscGolfPark,Main (Yellow baskets),2020-08-04 14:00,28,,3,3,3,3,3,4,3,3,3,,,,,,,,,,,,,,,
Kimmo,Stallhagen DiscGolfPark,Main (Yellow baskets),2020-08-04 14:00,31,3,4,4,3,3,3,5,3,3,3,,,,,,,,,,,,,,,
Emma,Stallhagen DiscGolfPark,Main (Yellow baskets),2020-08-04 14:00,36,8,3,3,5,3,3,6,4,4,5,,,,,,,,,,,,,,,
Saikkis,Stallhagen DiscGolfPark,Main (Yellow baskets),2020-08-04 14:00,28,0,3,2,3,3,4,5,3,3,2,,,,,,,,,,,,,,,
Henkka,Stallhagen DiscGolfPark,Main (Yellow baskets),2020-08-04 14:00,28,0,3,3,3,3,3,3,3,3,4,,,,,,,,,,,,,,,
Par,Kastelholm DiscGolfPark,Main,2020-08-04 12:00,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Kimmo,Kastelholm DiscGolfPark,Main,2020-08-04 12:00,34,7,4,3,3,4,4,4,3,5,4,,,,,,,,,,,,,,,
Emma,Kastelholm DiscGolfPark,Main,2020-08-04 12:00,32,5,3,4,4,3,3,4,3,4,4,,,,,,,,,,,,,,,
Saikkis,Kastelholm DiscGolfPark,Main,2020-08-04 12:00,34,7,4,3,4,5,3,4,4,3,4,,,,,,,,,,,,,,,
Henkka,Kastelholm DiscGolfPark,Main,2020-08-04 12:00,31,4,3,4,3,6,3,3,3,3,3,,,,,,,,,,,,,,,
Par,Käringsund DiscGolfPark,Main,2020-08-03 19:00,32,,3,4,3,4,4,3,4,4,3,,,,,,,,,,,,,,,
Kimmo,Käringsund DiscGolfPark,Main,2020-08-03 19:00,46,14,3,6,3,5,7,5,6,6,5,,,,,,,,,,,,,,,
Saikkis,Käringsund DiscGolfPark,Main,2020-08-03 19:00,45,13,3,7,3,5,7,4,6,6,4,,,,,,,,,,,,,,,
Henkka,Käringsund DiscGolfPark,Main,2020-08-03 19:00,44,12,3,6,4,6,6,5,5,6,3,,,,,,,,,,,,,,,
Par,Svinö DiscGolfPark,Main,2020-08-03 15:50,29,,3,3,3,3,3,3,3,4,4,,,,,,,,,,,,,,,
Kimmo,Svinö DiscGolfPark,Main,2020-08-03 15:50,46,17,5,4,4,5,5,4,4,6,9,,,,,,,,,,,,,,,
Emma,Svinö DiscGolfPark,Main,2020-08-03 15:50,48,19,7,5,5,5,5,6,5,5,5,,,,,,,,,,,,,,,
Saikkis,Svinö DiscGolfPark,Main,2020-08-03 15:50,40,11,5,5,4,3,4,4,4,5,6,,,,,,,,,,,,,,,
Henkka,Svinö DiscGolfPark,Main,2020-08-03 15:50,36,7,5,4,4,4,4,2,4,5,4,,,,,,,,,,,,,,,
Par,Malminiitty,2x Malmari,2020-08-01 18:00,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,
Kimmo,Malminiitty,2x Malmari,2020-08-01 18:00,63,9,2,3,5,3,4,3,5,4,5,2,3,5,3,3,3,3,3,4,,,,,,
Emma,Malminiitty,2x Malmari,2020-08-01 18:00,57,3,3,3,3,2,3,4,3,4,4,3,3,3,3,4,4,2,3,3,,,,,,
